"","name","category_code","code_type","raised_amount","funded_year","number_investors","id","investor_type","investor_name"
"24208","DEM Solutions","software","unattributed",3980000,"2007",3,"0","financial_org","scottish-enterprise-investment-arm"
"24209","DEM Solutions","software","unattributed",1770000,"2005",2,"0","financial_org","sigma-technology-management"
"24210","DEM Solutions","software","unattributed",3980000,"2007",3,"1","financial_org","spark-ventures"
"24211","DEM Solutions","software","unattributed",1770000,"2005",2,"1","financial_org","scottish-enterprise-investment-arm"
"24212","DEM Solutions","software","unattributed",3980000,"2007",3,"2","financial_org","sigma-technology-management"
"24213","Rostima","software","unattributed",3890000,"2007",2,"0","financial_org","close-venture-management"
"24214","Rostima","software","unattributed",3890000,"2007",2,"1","financial_org","oxford-capital-partners"
"24215","Signal Processing Devices Sweden","semiconductor","a",3890000,"2007",1,"0","financial_org","seb-venture-capital"
"24216","Top10 Media","unknown category","unattributed",3500000,"2006",2,"0","financial_org","highland-capital-partners"
"24217","Top10 Media","unknown category","unattributed",3500000,"2006",2,"1","financial_org","schooner-capital"
"24218","Offees","ecommerce","seed",1e+05,"2009",0,"1","1","1"
"24219","Seestream","software","c",3880000,"2007",3,"0","financial_org","123-venture"
"24220","Seestream","software","c",3880000,"2007",3,"1","financial_org","ace-management"
"24221","Seestream","software","c",3880000,"2007",3,"2","financial_org","la-financire-de-brienne"
"24222","Carlipa Systems","software","c",3860000,"2007",3,"0","financial_org","ouest-ventures"
"24223","Carlipa Systems","software","c",3860000,"2007",3,"1","financial_org","idf-capital"
"24224","Carlipa Systems","software","c",3860000,"2007",3,"2","financial_org","ace-management"
"24225","Carlipa Systems","software","b",2600000,"2005",2,"0","financial_org","ouest-ventures"
"24226","Carlipa Systems","software","b",2600000,"2005",2,"1","financial_org","ace-management"
"24227","Aldis","software","a",3780000,"2007",3,"0","financial_org","innovation-valley-partners"
"24228","Aldis","software","a",3780000,"2007",3,"1","financial_org","battelle-ventures"
"24229","Aldis","software","a",3780000,"2007",3,"2","financial_org","meritus-ventures"
"24230","Aldis","software","unattributed",6e+06,"2010",4,"0","financial_org","murphree-venture-partners"
"24231","Aldis","software","unattributed",6e+06,"2010",4,"1","financial_org","battelle-ventures"
"24232","Aldis","software","unattributed",6e+06,"2010",4,"2","financial_org","innovation-valley-partners"
"24233","Aldis","software","unattributed",6e+06,"2010",4,"3","financial_org","meritus-ventures"
"24234","Sypherlink","software","b",3500000,"2007",4,"0","financial_org","battelle-ventures"
"24235","Sypherlink","software","b",3500000,"2007",4,"1","financial_org","stuart-mill-venture-partners"
"24236","Sypherlink","software","b",3500000,"2007",4,"2","financial_org","reservoir-venture-partners"
"24237","Sypherlink","software","b",3500000,"2007",4,"3","financial_org","innovation-valley-partners"
"24238","Sypherlink","software","a",3500000,"2005",2,"0","financial_org","reservoir-venture-partners"
"24239","Sypherlink","software","a",3500000,"2005",2,"1","financial_org","battelle-ventures"
"24240","SalesPortal","advertising","seed",435000,"2010",1,"0","person","saurabh-khetrapal-2"
"24241","SalesPortal","advertising","a",4500000,"2011",4,"0","financial_org","ata-ventures"
"24242","SalesPortal","advertising","a",4500000,"2011",4,"1","financial_org","correlation-ventures"
"24243","SalesPortal","advertising","a",4500000,"2011",4,"2","financial_org","point-b-capital-llc"
"24244","SalesPortal","advertising","a",4500000,"2011",4,"3","financial_org","tie-angels"
"24245","Ark","web","seed",250000,"2011",5,"0","person","yuri-milner"
"24246","Ark","web","seed",4200000,"2012",14,"0","financial_org","andreessen-horowitz"
"24247","Ark","web","seed",250000,"2011",5,"1","person","ron-conway"
"24248","Ark","web","seed",4200000,"2012",14,"1","financial_org","charles-river-ventures"
"24249","Ark","web","seed",4200000,"2012",14,"10","company","tencent"
"24250","Ark","web","seed",4200000,"2012",14,"11","company","salesforce"
"24251","Ark","web","seed",4200000,"2012",14,"12","financial_org","expansion-venture-capital"
"24252","Ark","web","seed",4200000,"2012",14,"13","person","ryan-allis"
"24253","Ark","web","seed",250000,"2011",5,"2","person","michael-schmidt"
"24254","Ark","web","seed",4200000,"2012",14,"2","financial_org","sv-angel"
"24255","Ark","web","seed",250000,"2011",5,"3","person","brian-coote"
"24256","Ark","web","seed",4200000,"2012",14,"3","financial_org","greylock"
"24257","Ark","web","seed",250000,"2011",5,"4","person","stuart-hunter"
"24258","Ark","web","seed",4200000,"2012",14,"4","financial_org","intel-capital"
"24259","Ark","web","seed",4200000,"2012",14,"5","financial_org","atlas-venture"
"24260","Ark","web","seed",4200000,"2012",14,"6","financial_org","crosslink-capital"
"24261","Ark","web","seed",4200000,"2012",14,"7","financial_org","felicis-ventures"
"24262","Ark","web","seed",4200000,"2012",14,"8","financial_org","lightbank"
"24263","Ark","web","seed",4200000,"2012",14,"9","financial_org","transmedia-capital"
"24264","FanLib","unknown category","a",3e+06,"2006",1,"0","financial_org","h-i-g-ventures"
"24265","Gigmax","network_hosting","grant",15000,"2009",1,"0","financial_org","ben-franklin-technology-partners-of-northeast-pennsylvania"
"24266","Gigmax","network_hosting","grant",3000,"2009",0,"NA","NA","NA"
"24267","Gigmax","network_hosting","unattributed",7000,"2010",0,"NA","NA","NA"
"24268","OpenSky","ecommerce","a",5e+06,"2009",3,"0","financial_org","highland-capital-partners"
"24269","OpenSky","ecommerce","a",5e+06,"2009",3,"1","financial_org","canaan-partners-3"
"24270","OpenSky","ecommerce","a",5e+06,"2009",3,"2","person","ron-conway"
"24271","OpenSky","ecommerce","b",6050000,"2010",2,"0","financial_org","highland-capital-partners"
"24272","OpenSky","ecommerce","b",6050000,"2010",2,"1","financial_org","canaan-partners-3"
"24273","OpenSky","ecommerce","c",3e+07,"2011",4,"0","financial_org","providence-equity-partners"
"24274","OpenSky","ecommerce","c",3e+07,"2011",4,"1","financial_org","canaan-partners-3"
"24275","OpenSky","ecommerce","c",3e+07,"2011",4,"2","financial_org","highland-capital-partners"
"24276","OpenSky","ecommerce","c",3e+07,"2011",4,"3","financial_org","the-raine-group"
"24277","Mister Spex","ecommerce","b",7e+06,"2010",7,"0","financial_org","dn-capital"
"24278","Mister Spex","ecommerce","b",7e+06,"2010",7,"1","financial_org","grazia-equity"
"24279","Mister Spex","ecommerce","b",7e+06,"2010",7,"2","financial_org","high-tech-gruenderfonds"
"24280","Mister Spex","ecommerce","b",7e+06,"2010",7,"3","financial_org","team-europe-ventures"
"24281","Mister Spex","ecommerce","b",7e+06,"2010",7,"4","financial_org","xange-private-equity"
"24282","Mister Spex","ecommerce","b",7e+06,"2010",7,"5","financial_org","point-nine-capital"
"24283","Mister Spex","ecommerce","b",7e+06,"2010",7,"6","financial_org","astutia-ventures"
"24284","Boomdizzle Networks","web","angel",3e+05,"2008",0,"1","1","1"
"24285","NudgeRx","other","seed",395000,"2011",0,"1","1","1"
"24286","NudgeRx","other","seed",215000,"2012",0,"1","1","1"
"24287","Ozura World","games_video","seed",5e+05,"2005",0,"1","1","1"
"24288","Ozura World","games_video","a",1500000,"2007",0,"1","1","1"
"24289","Ozura World","games_video","b",5e+06,"2008",0,"1","1","1"
"24290","Ozura World","games_video","c",1.6e+07,"2009",0,"1","1","1"
"24291","Ozura World","games_video","unattributed",3e+07,"2010",1,"2","2","2"
"24292","Azaire Networks","software","c",2.1e+07,"2006",4,"0","financial_org","investor-growth-capital"
"24293","Azaire Networks","software","c",2.1e+07,"2006",4,"1","financial_org","woodside-fund"
"24294","Azaire Networks","software","c",2.1e+07,"2006",4,"2","financial_org","convergence-partners"
"24295","Azaire Networks","software","c",2.1e+07,"2006",4,"3","financial_org","rustic-canyon-partners"
"24296","Allocade","biotech","c",5e+06,"2010",1,"0","financial_org","vantagepoint-venture-partners"
"24297","Abe's Market","ecommerce","seed",0,"2010",1,"0","financial_org","index-ventures"
"24298","Abe's Market","ecommerce","unattributed",3400000,"2011",0,"NA","NA","NA"
"24299","appbackr","ecommerce","seed",50000,"2010",1,"0","financial_org","svase-cambridge-west-ventures"
"24300","appbackr","ecommerce","seed",6e+05,"2010",0,"NA","NA","NA"
"24301","Druva ","software","a",5e+06,"2010",2,"0","financial_org","sequoia-capital"
"24302","Druva ","software","a",5e+06,"2010",2,"1","financial_org","indian-angel-network"
"24303","Druva ","software","b",1.2e+07,"2011",2,"0","financial_org","nexus-venture-partners"
"24304","Druva ","software","b",1.2e+07,"2011",2,"1","financial_org","sequoia-capital"
"24305","PortAuthority Technologies","software","d",1.8e+07,"2006",3,"0","financial_org","new-enterprise-associates"
"24306","PortAuthority Technologies","software","d",1.8e+07,"2006",3,"1","financial_org","sequoia-capital"
"24307","PortAuthority Technologies","software","d",1.8e+07,"2006",3,"2","financial_org","greylock"
"24308","PortAuthority Technologies","software","c",13400000,"2005",3,"0","financial_org","sequoia-capital"
"24309","PortAuthority Technologies","software","c",13400000,"2005",3,"1","financial_org","lexington-venture"
"24310","PortAuthority Technologies","software","c",13400000,"2005",3,"2","financial_org","greylock"
"24311","Tablus","software","b",1.6e+07,"2006",2,"0","financial_org","trident-capital"
"24312","Tablus","software","b",1.6e+07,"2006",2,"1","financial_org","menlo-ventures"
"24313","musiXmatch","games_video","angel",2e+05,"2010",0,"1","1","1"
"24314","musiXmatch","games_video","seed",5e+05,"2010",1,"2","2","2"
"24315","musiXmatch","games_video","a",3700000,"2011",1,"2","2","2"
"24316","ExTractApps","software","debt_round",167500,"2010",0,"1","1","1"
"24317","Rontal Applications","security","b",3500000,"2007",1,"0","financial_org","pegasus-capital-advisors"
"24318","Three Rings Design","games_video","unattributed",3500000,"2007",4,"0","financial_org","chance-technologies"
"24319","Three Rings Design","games_video","unattributed",3500000,"2007",4,"1","financial_org","true-ventures"
"24320","Three Rings Design","games_video","unattributed",3500000,"2007",4,"2","financial_org","amicus-capital-partners"
"24321","Three Rings Design","games_video","unattributed",3500000,"2007",4,"3","financial_org","mercury-capital-partners"
"24322","frenting","web","unattributed",27500,"2010",0,"1","1","1"
"24323","vWise","games_video","c",2e+05,"2010",0,"1","1","1"
"24324","Payoff.com","web","seed",1700000,"2010",14,"0","financial_org","firstmark-capital"
"24325","Payoff.com","web","seed",1700000,"2010",14,"1","person","jesse-adams-2"
"24326","Payoff.com","web","seed",1700000,"2010",14,"10","person","henry-nolte"
"24327","Payoff.com","web","seed",1700000,"2010",14,"11","person","jim-nordstrom"
"24328","Payoff.com","web","seed",1700000,"2010",14,"12","person","melanie-sabelhaus"
"24329","Payoff.com","web","seed",1700000,"2010",14,"13","person","mohan-tavorath"
"24330","Payoff.com","web","seed",1700000,"2010",14,"2","person","bob-allison"
"24331","Payoff.com","web","seed",1700000,"2010",14,"3","person","betsy-bernard"
"24332","Payoff.com","web","seed",1700000,"2010",14,"4","person","chris-carey"
"24333","Payoff.com","web","seed",1700000,"2010",14,"5","person","beth-chappell"
"24334","Payoff.com","web","seed",1700000,"2010",14,"6","person","bill-cvengros"
"24335","Payoff.com","web","seed",1700000,"2010",14,"7","person","jim-lane-2"
"24336","Payoff.com","web","seed",1700000,"2010",14,"8","person","jarl-mohn"
"24337","Payoff.com","web","seed",1700000,"2010",14,"9","person","martin-muoto"
"24338","Payoff.com","web","angel",4100000,"2012",9,"0","financial_org","anthemis-group"
"24339","Payoff.com","web","angel",4100000,"2012",9,"1","financial_org","firstmark-capital"
"24340","Payoff.com","web","angel",4100000,"2012",9,"2","financial_org","great-oaks-venture-capital"
"24341","Payoff.com","web","angel",4100000,"2012",9,"3","person","curtis-arnold"
"24342","Payoff.com","web","angel",4100000,"2012",9,"4","person","kai-huang"
"24343","Payoff.com","web","angel",4100000,"2012",9,"5","person","josh-resnick"
"24344","Payoff.com","web","angel",4100000,"2012",9,"6","person","david-scott-kidder"
"24345","Payoff.com","web","angel",4100000,"2012",9,"7","person","marty-schoffstall-2"
"24346","Payoff.com","web","angel",4100000,"2012",9,"8","company","capital-r-investments"
"24347","Trooval","enterprise","unattributed",787481,"2010",0,"1","1","1"
"24348","Trooval","enterprise","unattributed",1600000,"2010",1,"2","2","2"
"24349","Playrific, Inc.","education","unattributed",265000,"2010",0,"1","1","1"
"24350","Track the Bet","games_video","seed",25000,"2009",0,"1","1","1"
"24351","InnoPad","other","unattributed",1721429,"2010",0,"1","1","1"
"24352","InnoPad","other","unattributed",6e+06,"2010",0,"1","1","1"
"24353","InnoPad","other","unattributed",2700000,"2011",0,"1","1","1"
"24354","OCZ Technology","unknown category","unattributed",15466986,"2010",0,"1","1","1"
"24355","ControlScan","security","b",3500000,"2010",2,"0","financial_org","harbert-venture-partners-2"
"24356","ControlScan","security","b",3500000,"2010",2,"1","financial_org","c-b-capital"
"24357","IPLocks","software","d",15400000,"2006",1,"0","financial_org","nippon-venture-capital"
"24358","XenSource","software","c",1.5e+07,"2006",4,"0","financial_org","accel-partners"
"24359","XenSource","software","c",1.5e+07,"2006",4,"1","financial_org","radar-partners"
"24360","XenSource","software","c",1.5e+07,"2006",4,"2","financial_org","kleiner-perkins-caufield-byers"
"24361","XenSource","software","c",1.5e+07,"2006",4,"3","financial_org","sevin-rosen-funds"
"24362","XenSource","software","b",1.7e+07,"2005",4,"0","financial_org","accel-partners"
"24363","XenSource","software","b",1.7e+07,"2005",4,"1","financial_org","kleiner-perkins-caufield-byers"
"24364","XenSource","software","b",1.7e+07,"2005",4,"2","financial_org","new-enterprise-associates"
"24365","XenSource","software","b",1.7e+07,"2005",4,"3","financial_org","sevin-rosen-funds"
"24366","XenSource","software","a",6e+06,"2005",3,"0","financial_org","sevin-rosen-funds"
"24367","XenSource","software","a",6e+06,"2005",3,"1","financial_org","intel-capital"
"24368","XenSource","software","a",6e+06,"2005",3,"2","financial_org","kleiner-perkins-caufield-byers"
"24369","Big Live","web","a",575000,"2009",0,"1","1","1"
"24370","Big Live","web","a",580768,"2010",1,"2","2","2"
"24371","Code Green Networks","software","c",1.5e+07,"2006",2,"0","financial_org","sierra-ventures"
"24372","Code Green Networks","software","c",1.5e+07,"2006",2,"1","financial_org","bay-partners"
"24373","Code Green Networks","software","unattributed",4000418,"2010",0,"NA","NA","NA"
"24374","Code Green Networks","software","b",1.5e+07,"2005",1,"0","financial_org","bay-partners"
"24375","Operax","software","c",1.5e+07,"2006",3,"0","financial_org","innovacom"
"24376","Operax","software","c",1.5e+07,"2006",3,"1","financial_org","nomura"
"24377","Operax","software","c",1.5e+07,"2006",3,"2","financial_org","nordic-venture-partners"
"24378","HyperActive Technologies","software","b",6500000,"2006",1,"0","financial_org","spencer-trask"
"24379","Net Transmit & Receive","software","b",14340000,"2006",2,"0","financial_org","elaia-partners"
"24380","Net Transmit & Receive","software","b",1450000,"2005",1,"0","financial_org","highgrowth"
"24381","Net Transmit & Receive","software","b",14340000,"2006",2,"1","financial_org","debaeque"
"24382","RevCube Media","advertising","c",1.4e+07,"2006",3,"0","financial_org","transcosmos"
"24383","RevCube Media","advertising","c",1.4e+07,"2006",3,"1","financial_org","generation-partners"
"24384","RevCube Media","advertising","c",1.4e+07,"2006",3,"2","financial_org","vantagepoint-venture-partners"
"24385","VideoGenie","web","angel",0,"2010",1,"0","person","daniel-zumino"
"24386","VideoGenie","web","seed",0,"2010",1,"0","financial_org","innovation-endeavors"
"24387","VideoGenie","web","a",2e+06,"2011",2,"0","financial_org","blumberg-capital"
"24388","VideoGenie","web","a",2e+06,"2011",2,"1","financial_org","innovation-endeavors"
"24389","Adcast","advertising","seed",3500,"2009",0,"1","1","1"
"24390","OrangeHRM","software","unattributed",250000,"2010",0,"1","1","1"
"24391","2GO Software Solutions","unknown category","angel",825000,"2010",0,"1","1","1"
"24392","Hardcore Computer","other","unattributed",5e+05,"2010",0,"1","1","1"
"24393","Karmasphere","software","a",5e+06,"2010",2,"0","financial_org","hummer-winblad-venture-partners"
"24394","Karmasphere","software","a",5e+06,"2010",2,"1","financial_org","u-s-venture-partners-2"
"24395","Karmasphere","software","b",6e+06,"2011",3,"0","financial_org","presidio-ventures"
"24396","Karmasphere","software","b",6e+06,"2011",3,"1","financial_org","hummer-winblad-venture-partners"
"24397","Karmasphere","software","b",6e+06,"2011",3,"2","financial_org","us-venture-partners"
"24398","Join The Company","web","unattributed",9e+05,"2010",0,"1","1","1"
"24399","Synfora","software","c",3500000,"2007",5,"0","financial_org","wafra-partners"
"24400","Synfora","software","c",3500000,"2007",5,"1","company","xilinx"
"24401","Synfora","software","c",3500000,"2007",5,"2","financial_org","foundation-capital"
"24402","Synfora","software","c",3500000,"2007",5,"3","financial_org","ata-ventures"
"24403","Synfora","software","c",3500000,"2007",5,"4","financial_org","u-s-venture-partners-2"
"24404","Idylis","software","b",3360000,"2007",3,"0","financial_org","crdit-agricole-private-equity"
"24405","Idylis","software","b",3360000,"2007",3,"1","financial_org","seventure-partners"
"24406","Idylis","software","b",3360000,"2007",3,"2","financial_org","capdecisif"
"24407","Idylis","software","a",2570000,"2005",2,"0","financial_org","spef-venture"
"24408","Idylis","software","a",2570000,"2005",2,"1","financial_org","capdecisif"
"24409","FiberSensing","hardware","unattributed",3110000,"2007",1,"0","financial_org","inovcapital"
"24410","Mobeon","software","unattributed",13120000,"2006",1,"0","financial_org","brainheart-capital"
"24411","Njini","software","c",1.3e+07,"2006",3,"0","financial_org","accel-partners"
"24412","Njini","software","c",1.3e+07,"2006",3,"1","financial_org","add-partners"
"24413","Njini","software","c",1.3e+07,"2006",3,"2","financial_org","intel-capital"
"24414","Njini","software","b",5e+06,"2005",2,"0","financial_org","accel-partners"
"24415","Njini","software","b",5e+06,"2005",2,"1","financial_org","add-partners"
"24416","BridgePort Networks","software","c",1.3e+07,"2006",4,"0","financial_org","general-catalyst-partners"
"24417","BridgePort Networks","software","c",1.3e+07,"2006",4,"1","financial_org","summerhill-venture-partners"
"24418","BridgePort Networks","software","c",1.3e+07,"2006",4,"2","financial_org","polaris-venture-partners"
"24419","BridgePort Networks","software","c",1.3e+07,"2006",4,"3","financial_org","td-capital"
"24420","DxO Labs","software","a",12820000,"2006",6,"0","financial_org","ace-management"
"24421","DxO Labs","software","a",12820000,"2006",6,"1","financial_org","sg-asset-management-private-equity-2"
"24422","DxO Labs","software","a",12820000,"2006",6,"2","financial_org","credit-agricole-private-equity"
"24423","DxO Labs","software","a",12820000,"2006",6,"3","financial_org","spef-venture"
"24424","DxO Labs","software","a",12820000,"2006",6,"4","financial_org","apax-partners"
"24425","DxO Labs","software","a",12820000,"2006",6,"5","financial_org","csk-venture-capital"
"24426","UberMedia","web","a",3500000,"2010",8,"0","financial_org","index-ventures"
"24427","UberMedia","web","a",3500000,"2010",8,"1","financial_org","first-round-capital"
"24428","UberMedia","web","a",3500000,"2010",8,"2","financial_org","sv-angel"
"24429","UberMedia","web","a",3500000,"2010",8,"3","company","betaworks"
"24430","UberMedia","web","a",3500000,"2010",8,"4","person","steve-case"
"24431","UberMedia","web","a",3500000,"2010",8,"5","person","jason-calacanis"
"24432","UberMedia","web","a",3500000,"2010",8,"6","person","jeff-jarvis"
"24433","UberMedia","web","a",3500000,"2010",8,"7","financial_org","lerer-ventures"
"24434","UberMedia","web","b",17500000,"2011",3,"0","financial_org","accel-partners"
"24435","UberMedia","web","b",17500000,"2011",3,"1","financial_org","index-ventures"
"24436","UberMedia","web","b",17500000,"2011",3,"2","company","revolution"
"24437","UberMedia","web","unattributed",5600000,"2011",1,"0","financial_org","burda-digital-ventures"
"24438","UberMedia","web","unattributed",0,"2011",1,"0","company","comcast-ventures"
"24439","SeaPass Solutions","software","c",11500000,"2006",5,"0","financial_org","platinum-neurone-ventures"
"24440","SeaPass Solutions","software","c",11500000,"2006",5,"1","financial_org","hyperion-israel-venture-partners"
"24441","SeaPass Solutions","software","c",11500000,"2006",5,"2","financial_org","apropos-it-ventures"
"24442","SeaPass Solutions","software","c",11500000,"2006",5,"3","financial_org","dolphin-equity-partners"
"24443","SeaPass Solutions","software","c",11500000,"2006",5,"4","financial_org","inter-atlantic-group"
"24444","Cranite Systems","software","c",11500000,"2006",7,"0","financial_org","warburg-pincus"
"24445","Cranite Systems","software","c",11500000,"2006",7,"1","financial_org","selby-venture-partners"
"24446","Cranite Systems","software","c",11500000,"2006",7,"2","financial_org","jk-b-capital"
"24447","Cranite Systems","software","c",11500000,"2006",7,"3","financial_org","bv-capital"
"24448","Cranite Systems","software","c",11500000,"2006",7,"4","financial_org","pacifica-fund"
"24449","Cranite Systems","software","c",11500000,"2006",7,"5","financial_org","industry-ventures"
"24450","Cranite Systems","software","c",11500000,"2006",7,"6","financial_org","diamondhead-ventures"
"24451","Ipercast","semiconductor","unattributed",3330000,"2007",2,"0","financial_org","otc-asset-management"
"24452","Ipercast","semiconductor","unattributed",3330000,"2007",2,"1","financial_org","groupe-siparex"
"24453","evidanza","software","b",3260000,"2007",3,"0","financial_org","s-refit-regionaler-finanzierungsfonds-fr-innovationen-und-technologieunternehmen"
"24454","evidanza","software","b",3260000,"2007",3,"1","financial_org","kfw-mittelstandsbank-2"
"24455","evidanza","software","b",3260000,"2007",3,"2","financial_org","baybg"
"24456","Cameron & Wilding","consulting","seed",10000,"2009",0,"1","1","1"
"24457","Cellcrypt","software","a",3150000,"2007",1,"0","financial_org","synergis-technologies"
"24458","Tetco Technologies","software","d",3100000,"2007",5,"0","financial_org","techfund-capital"
"24459","Tetco Technologies","software","d",3100000,"2007",5,"1","financial_org","financiere-de-lechiquier"
"24460","Tetco Technologies","software","d",3100000,"2007",5,"2","financial_org","123-venture"
"24461","Tetco Technologies","software","d",3100000,"2007",5,"3","financial_org","ace-management"
"24462","Tetco Technologies","software","d",3100000,"2007",5,"4","financial_org","la-financire-de-brienne"
"24463","Tetco Technologies","software","b",2020000,"2005",2,"0","financial_org","la-financire-de-brienne"
"24464","Tetco Technologies","software","b",2020000,"2005",2,"1","financial_org","ace-management"
"24465","Invested.in","other","seed",45000,"2011",1,"0","company","amplify-la"
"24466","VeriTweet","web","seed",2e+05,"2011",1,"0","financial_org","imprimatur-capital"
"24467","PhotoRocket","web","seed",376917,"2010",0,"1","1","1"
"24468","PhotoRocket","web","a",1348917,"2010",0,"1","1","1"
"24469","Glowpoint","public_relations","unattributed",3e+06,"2010",0,"1","1","1"
"24470","Blinq Media","advertising","a",250000,"2010",0,"1","1","1"
"24471","Analytics Quotient","advertising","unattributed",19515,"2010",0,"1","1","1"
"24472","Fringe Corp","public_relations","debt_round",410000,"2010",0,"1","1","1"
"24473","Everbridge","software","unattributed",3200000,"2010",0,"1","1","1"
"24474","YDreams - InformÃ¡tica","software","unattributed",8500000,"2006",2,"0","financial_org","esprito-santo-ventures"
"24475","YDreams - InformÃ¡tica","software","unattributed",8500000,"2006",2,"1","financial_org","herrick-partners"
"24476","Nextance","software","e",10100000,"2006",4,"0","financial_org","onset-ventures"
"24477","Nextance","software","e",10100000,"2006",4,"1","financial_org","el-dorado-ventures"
"24478","Nextance","software","e",10100000,"2006",4,"2","financial_org","lightspeed-venture-partners"
"24479","Nextance","software","e",10100000,"2006",4,"3","financial_org","palo-alto-venture-partners"
"24480","CentrePath","software","c",10050000,"2006",3,"0","financial_org","greylock"
"24481","CentrePath","software","c",10050000,"2006",3,"1","financial_org","bain-capital-2"
"24482","CentrePath","software","c",10050000,"2006",3,"2","financial_org","pilot-house-ventures"
"24483","CentrePath","software","unattributed",5e+06,"2005",2,"0","financial_org","greylock"
"24484","CentrePath","software","unattributed",5e+06,"2005",2,"1","financial_org","pilot-house-ventures"
"24485","MODASolutions Corporation","unknown category","unattributed",1310000,"2006",2,"0","financial_org","bdc-venture-capital-2"
"24486","MODASolutions Corporation","unknown category","unattributed",1310000,"2006",2,"1","financial_org","ottawa-angel-alliance"
"24487","Pivotal Systems","software","b",1e+07,"2006",3,"0","financial_org","itu-ventures"
"24488","Pivotal Systems","software","b",1e+07,"2006",3,"1","financial_org","us-venture-partners"
"24489","Pivotal Systems","software","b",1e+07,"2006",3,"2","financial_org","enterprise-partners"
"24490","Firebase","web","seed",1400000,"2012",1,"0","financial_org","endeavor-partners"
"24491","CAPS Entreprise","software","a",3030000,"2007",2,"0","financial_org","emertec-gestion"
"24492","CAPS Entreprise","software","a",3030000,"2007",2,"1","financial_org","groupe-siparex"
"24493","Wireless Dynamics","mobile","unattributed",1190000,"2006",2,"0","financial_org","prime-technology-ventures"
"24494","Wireless Dynamics","mobile","unattributed",1190000,"2006",2,"1","financial_org","northstar-equity-investors"
"24495","ClusterSeven","software","unattributed",3010000,"2007",2,"0","financial_org","spark-vct-3"
"24496","ClusterSeven","software","unattributed",3010000,"2007",2,"1","financial_org","quester-capital"
"24497","ClusterSeven","software","a",4280000,"2006",1,"0","financial_org","quester-capital"
"24498","MentorWave Technologies","software","b",3e+06,"2007",2,"0","financial_org","ofer-hi-tech"
"24499","MentorWave Technologies","software","b",3e+06,"2007",2,"1","financial_org","docor-international-management"
"24500","MentorWave Technologies","software","unattributed",5e+05,"2005",1,"0","financial_org","ofer-hi-tech"
"24501","Makana Solutions","software","a",3e+06,"2007",1,"0","financial_org","td-capital"
"24502","MeetingSense Software","software","a",3e+06,"2007",1,"0","financial_org","tvc-ventures"
"24503","Reflex Photonics","other","a",3e+06,"2007",3,"0","financial_org","investissement-quebec"
"24504","Reflex Photonics","other","a",3e+06,"2007",3,"1","financial_org","reso-investments"
"24505","Reflex Photonics","other","a",3e+06,"2007",3,"2","financial_org","inovia-capital"
"24506","Kriyari","web","unattributed",1e+06,"2006",1,"0","financial_org","norwest-venture-partners"
"24507","TripConnect","unknown category","a",1e+06,"2006",1,"0","financial_org","masthead-venture-partners"
"24508","Commerce Guys","ecommerce","a",5e+06,"2012",2,"0","financial_org","alven-capital"
"24509","Commerce Guys","ecommerce","a",5e+06,"2012",2,"1","financial_org","isai"
"24510","Managed Systems","consulting","unattributed",3e+06,"2007",2,"0","financial_org","silicon-alley-venture-partners"
"24511","Managed Systems","consulting","unattributed",3e+06,"2007",2,"1","financial_org","greenhill-capital-partners-2"
"24512","Cognio","hardware","d",3e+06,"2007",3,"0","financial_org","abs-ventures"
"24513","Cognio","hardware","d",3e+06,"2007",3,"1","financial_org","avansis-ventures"
"24514","Cognio","hardware","d",3e+06,"2007",3,"2","financial_org","north-bridge-venture-partners"
"24515","Alsyon Technologies","software","a",2950000,"2007",1,"0","financial_org","seventure-partners"
"24516","Alsyon Technologies","software","b",858000,"2010",1,"0","financial_org","seventure-partners"
"24517","Pushkart","web","angel",250000,"2010",0,"1","1","1"
"24518","Blue Frog Gaming","games_video","a",1249990,"2010",3,"0","person","david-parker-2"
"24519","Blue Frog Gaming","games_video","a",1249990,"2010",3,"1","person","langley-steinert-2"
"24520","Blue Frog Gaming","games_video","a",1249990,"2010",3,"2","person","alexis-ohanian"
"24521","Blue Frog Gaming","games_video","seed",0,"2007",1,"0","company","y-combinator"
"24522","TellApart","advertising","a",4750000,"2010",5,"0","financial_org","greylock"
"24523","TellApart","advertising","a",4750000,"2010",5,"1","financial_org","sv-angel"
"24524","TellApart","advertising","a",4750000,"2010",5,"2","person","dick-costolo"
"24525","TellApart","advertising","a",4750000,"2010",5,"3","person","jeff-jordan-2"
"24526","TellApart","advertising","a",4750000,"2010",5,"4","person","reid-hoffman"
"24527","TellApart","advertising","b",1.3e+07,"2011",2,"0","financial_org","bain-capital-ventures"
"24528","TellApart","advertising","b",1.3e+07,"2011",2,"1","financial_org","greylock"
"24529","Balaya","public_relations","unattributed",140000,"2009",0,"1","1","1"
"24530","Balaya","public_relations","unattributed",15000,"2010",0,"1","1","1"
"24531","Integrien","software","b",1e+07,"2006",3,"0","financial_org","tech-coast-angels"
"24532","Integrien","software","b",1e+07,"2006",3,"1","financial_org","clearstone-venture-partners"
"24533","Integrien","software","b",1e+07,"2006",3,"2","financial_org","acartha-group"
"24534","Integrien","software","unattributed",8010540,"2010",3,"0","financial_org","clearstone-venture-partners"
"24535","Integrien","software","unattributed",8010540,"2010",3,"1","financial_org","acartha-group"
